name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"36.0831, 115.1482",2024-03-09T00:00:00,39.6,34.6,11.4,30.9,0,0,,0,0,9.6,7.2,155,1026,64,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"36.0831, 115.1482",2024-03-09T01:00:00,38.9,33.8,11.6,32.04,0,0,,0,0,11,7.2,157,1026,1.2,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-09T02:00:00,34.8,30.8,16.1,45.94,0,0,,0,0,11.2,4.5,150,1026.2,0,8.7,0,0,0,10,Clear,clear-night,54808099999
"36.0831, 115.1482",2024-03-09T03:00:00,36.6,30.7,11.6,35.12,0,0,,0,0,13.4,7.6,161.9,1025,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-09T04:00:00,35.9,29.8,11.6,36.13,0,0,,0,0,14.3,7.6,164.4,1025,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-09T05:00:00,33.2,28.9,13.7,44.26,0,0,,0,0,8.9,4.5,130,1025.3,0,7.5,0,0,0,10,Clear,clear-night,54808099999
"36.0831, 115.1482",2024-03-09T06:00:00,34.6,28.5,11.7,38.29,0,0,,0,0,12.3,7.2,159.6,1025,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-09T07:00:00,34.4,28,12.1,39.19,0,0,,0,0,13.9,7.6,168.3,1025,0,15,4,0,0,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-09T08:00:00,37.1,31.9,17,43.55,0,0,,0,0,11.2,6.7,140,1026,0,11.2,124,0.4,1,10,Clear,clear-day,54808099999
"36.0831, 115.1482",2024-03-09T09:00:00,43.8,38.1,15,30.86,0,0,,0,0,17.2,10.7,177.4,1026,0,15,339,1.2,3,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-09T10:00:00,48.5,43.6,16.2,27.32,0,0,,0,0,16.3,11.6,182,1025,0,15,538,1.9,5,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-09T11:00:00,50.6,50.6,18.8,28.1,0,0,,0,0,20.1,11.2,170,1026.1,0,12.4,694,2.5,7,10,Clear,clear-day,54808099999
"36.0831, 115.1482",2024-03-09T12:00:00,55.1,55.1,19.3,24.38,0,0,,0,0,15.9,13.2,192.2,1025,0,15,792,2.9,8,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-09T13:00:00,57.3,57.3,20.6,23.79,0,0,,0,0,14.8,12.8,192.7,1023,0,15,824,3,8,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-09T14:00:00,57.5,57.5,22.7,25.89,0,0,,0,0,22.4,15.7,200,1023.3,0,13,788,2.8,8,10,Clear,clear-day,54808099999
"36.0831, 115.1482",2024-03-09T15:00:00,59.8,59.8,22.5,23.63,0,0,,0,0,15,12.8,196.5,1022,0,15,687,2.5,7,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-09T16:00:00,59.8,59.8,23.3,24.36,0,0,,0,0,14.5,12.5,195.1,1021,0,15,529,1.9,5,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-09T17:00:00,57.3,57.3,22.7,26.06,0,0,,0,0,24.6,13.4,180,1021.9,0,13,330,1.2,3,10,Clear,clear-day,54808099999
"36.0831, 115.1482",2024-03-09T18:00:00,54.8,54.8,27.2,34.43,0,0,,0,0,16.3,8.5,176.8,1022,0,15,119,0.4,1,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-09T19:00:00,51,51,26.3,38.11,0,0,,0,0,21.5,9.4,174.3,1022,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-09T20:00:00,48.8,45.9,25.1,39.19,0,0,,0,0,24.6,6.7,170,1023.1,0,9.3,0,0,0,10,Clear,clear-night,54808099999
"36.0831, 115.1482",2024-03-09T21:00:00,49.2,44.2,26.1,40.44,0,0,,0,0,29.8,12.8,180.1,1023,0.2,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-09T22:00:00,48.3,43.1,26.3,42.14,0,0,,0,0,30.6,12.5,181.1,1023,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-09T23:00:00,47.6,42.3,26.1,42.97,0,0,,0,0,30.9,12.3,180.7,1023,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-10T00:00:00,46.3,41,26.3,45.4,0,0,,0,0,29.1,11.2,178.2,1023,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-10T01:00:00,44.9,39.7,26.3,47.94,0,0,,0,0,26.4,10.1,172.5,1023,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-10T02:00:00,42.5,37.2,26.3,52.43,0,0,,0,0,24.6,8.9,160,1023.6,0,9.9,0,0,0,10,Clear,clear-night,54808099999
"36.0831, 115.1482",2024-03-10T03:00:00,41.8,36.2,26.5,54.31,0,0,,0,0,25.3,9.2,176.5,1023,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-10T04:00:00,41.3,35.5,26.9,56.28,0,0,,0,0,25.9,9.4,178.2,1023,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-10T05:00:00,39.5,33.5,28.1,63.56,0,0,,0,0,17.9,8.9,150,1024.1,0,6.2,0,0,0,10,Clear,clear-night,54808099999
"36.0831, 115.1482",2024-03-10T06:00:00,39.8,33.5,27.2,60.4,0,0,,0,0,23.7,9.8,169,1024,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-10T07:00:00,39.8,33.4,27.4,60.85,0,0,,0,0,23.9,10.1,165.9,1024,0.5,15,4,0,0,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-10T08:00:00,42.5,36.3,30.5,62.12,0,0,,0,0,17.9,11.2,160,1024.2,5,3.7,124,0.4,1,10,Clear,clear-day,54808099999
"36.0831, 115.1482",2024-03-10T09:00:00,48.6,43.4,29.4,47.14,0,0,,0,0,20.1,13,175.5,1024,5,15,334,1.2,3,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-10T10:00:00,53.7,53.7,30.6,41.18,0,0,,0,0,21.5,15,185.8,1024,100,15,529,1.9,5,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-10T11:00:00,55.7,55.7,32.3,40.91,0,0,,0,0,22.4,13.4,190,1024,100,5.6,609,2.2,6,10,Overcast,cloudy,54808099999
"36.0831, 115.1482",2024-03-10T12:00:00,60.3,60.3,32.6,35.09,0,0,,0,0,19.2,15,195.8,1023,100,15,662,2.4,7,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-10T13:00:00,61.1,61.1,32.8,34.45,0,0,,0,0,18.6,14.5,198.4,1022,100,15,489,1.8,5,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-10T14:00:00,62.7,62.7,33.2,33.01,0,0,,0,0,24.6,15.7,180,1020.7,100,5.6,450,1.6,5,10,Overcast,cloudy,54808099999
"36.0831, 115.1482",2024-03-10T15:00:00,64.1,64.1,33,31.16,0,0,,0,0,17.7,14.3,194,1020,100,15,460,1.7,5,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-10T16:00:00,63.9,63.9,33.3,31.81,0,0,,0,0,18.3,14.5,205.6,1019,100,15,331,1.2,3,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-10T17:00:00,62,62,34.1,35.1,0,0,,0,0,24.6,11.2,180,1019.1,100,6.2,181,0.7,2,10,Overcast,cloudy,54808099999
"36.0831, 115.1482",2024-03-10T18:00:00,59.6,59.6,34.6,38.96,0,0,,0,0,22.6,11,199.1,1020,100,15,65,0.2,1,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-10T19:00:00,56.4,56.4,34.8,44.09,0,0,,0,0,21.7,8.1,189.9,1020,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-10T20:00:00,56,56,33.5,42.47,0,0,,0,0,24.6,11.2,170,1020.3,100,5,0,0,0,10,Overcast,cloudy,54808099999
"36.0831, 115.1482",2024-03-10T21:00:00,55.7,55.7,35,45.57,0,0,,0,0,26.4,10.3,189.3,1019,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-10T22:00:00,55.5,55.5,35.3,46.53,0,0,,0,0,27.3,11.2,194.4,1019,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-10T23:00:00,54.9,54.9,35.5,47.8,0,0,,0,0,25.7,10.7,197.5,1019,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-11T00:00:00,53.1,53.1,35.7,51.41,0,0,,0,0,21.7,8.5,203.5,1018,89.5,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"36.0831, 115.1482",2024-03-11T01:00:00,50.4,50.4,35.1,55.59,0,0,,0,0,19.2,7.6,209.7,1018,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-11T02:00:00,50.6,50.6,36.6,58.46,0,0,,0,0,24.6,4.5,140,1017.8,5,3.7,0,0,0,10,Clear,clear-night,54808099999
"36.0831, 115.1482",2024-03-11T03:00:00,47,44.4,34.1,60.51,0,0,,0,0,5.6,5.6,244.2,1017,1.2,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-11T04:00:00,47,44.5,33.2,58.37,0,0,,0,0,5.4,5.4,256.6,1016,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-11T05:00:00,43.4,40.9,35.7,73.98,0,0,,0,0,17.9,4.5,130,1016.4,0,2.5,0,0,0,10,Clear,clear-night,54808099999
"36.0831, 115.1482",2024-03-11T06:00:00,46.7,43.3,30.5,53.06,0,0,,0,0,6.7,6.7,261.6,1017,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-11T07:00:00,46.8,43.7,28.7,48.98,0,0,,0,0,6.5,6.5,254.7,1017,0,15,5,0,0,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-11T08:00:00,45.6,43.4,37.7,73.67,0,0,,0,0,17.9,4.5,150,1016.8,3.3,1.9,130,0.5,1,10,Clear,clear-day,54808099999
"36.0831, 115.1482",2024-03-11T09:00:00,56.7,56.7,28.5,33.75,0.004,100,rain,0,0,13.9,8.5,276.1,1017,51.3,13.7,340,1.2,3,10,"Rain, Partially cloudy",rain,remote
"36.0831, 115.1482",2024-03-11T10:00:00,61.1,61.1,27.9,28.28,0,0,,0,0,15.2,8.9,281.4,1017,5,15,522,1.9,5,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-11T11:00:00,61.1,61.1,35.9,38.92,0,0,,0,0,15.7,6.7,320,1016.9,75.7,6.2,684,2.5,7,10,Partially cloudy,partly-cloudy-day,54808099999
"36.0831, 115.1482",2024-03-11T12:00:00,67.4,67.4,27.8,22.53,0,0,,0,0,18.8,10.7,306.1,1016,100,15,744,2.7,7,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-11T13:00:00,68.4,68.4,26,20.15,0,0,,0,0,22.4,12.3,335,1015,6,15,755,2.7,8,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-11T14:00:00,66.8,66.8,24.5,20.07,0,0,,0,0,24.6,11.2,20,1014.9,98.5,11.8,780,2.8,8,10,Overcast,cloudy,54808099999
"36.0831, 115.1482",2024-03-11T15:00:00,68.3,68.3,23.4,18.26,0,0,,0,0,19.9,11.9,356,1014,90.5,15,584,2.1,6,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-11T16:00:00,67.4,67.4,23.1,18.55,0,0,,0,0,15.4,12.1,10.2,1014,83.9,15,441,1.6,4,10,Partially cloudy,partly-cloudy-day,remote
"36.0831, 115.1482",2024-03-11T17:00:00,65.6,65.6,22.2,19.01,0,0,,0,0,24.6,8.9,30,1015,66,13.7,303,1.1,3,10,Partially cloudy,partly-cloudy-day,54808099999
"36.0831, 115.1482",2024-03-11T18:00:00,61.8,61.8,22.7,22.2,0,0,,0,0,19.9,10.5,14.5,1015,70.4,15,112,0.4,1,10,Partially cloudy,partly-cloudy-day,remote
"36.0831, 115.1482",2024-03-11T19:00:00,57.1,57.1,22.7,26.23,0,0,,0,0,19.5,8.1,19.9,1016,94.6,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-11T20:00:00,58.4,58.4,22.7,25.07,0,0,,0,0,24.6,6.7,60,1017.7,49.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,54808099999
"36.0831, 115.1482",2024-03-11T21:00:00,53.7,53.7,24.2,31.54,0,0,,0,0,22.4,8.1,17.7,1018,53.7,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"36.0831, 115.1482",2024-03-11T22:00:00,52.6,52.6,22.5,30.66,0,0,,0,0,21.7,10.1,35.1,1019,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-11T23:00:00,49.7,46.2,27.8,42.38,0,0,,0,0,20.6,8.5,41.6,1020,86.4,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"36.0831, 115.1482",2024-03-12T00:00:00,47.4,43.6,29.7,50.15,0,0,,0,0,20.8,8.1,30.7,1021,5,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-12T01:00:00,45.4,41.8,29.2,52.87,0,0,,0,0,17.4,6.7,33.7,1021,2.4,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-12T02:00:00,44.5,39.9,27.8,51.58,0,0,,0,0,20.1,8.5,19.9,1022,5,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-12T03:00:00,43.2,38.3,26.5,51.38,0,0,,0,0,20.1,8.5,18,1023,4.4,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-12T04:00:00,41.6,36.5,25.1,51.51,0,0,,0,0,17.2,8.1,8.8,1023,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-12T05:00:00,40.7,34.6,23.4,49.85,0,0,,0,0,20.1,9.8,8.4,1024,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-12T06:00:00,39.6,33.5,22.2,49.3,0,0,,0,0,19.7,9.4,13,1025,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-12T07:00:00,39.1,33.5,22.2,50.35,0,0,,0,0,18.8,8.1,19.3,1026,0,15,6,0,0,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-12T08:00:00,43.1,37.4,23.8,46.24,0,0,,0,0,19,10.1,35.6,1027,0,15,135,0.5,1,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-12T09:00:00,47.6,42.9,24.2,39.58,0,0,,0,0,14.5,10.3,41.5,1028,0,15,348,1.3,3,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-12T10:00:00,51.3,51.3,23.1,32.86,0,0,,0,0,11.9,9.2,39.3,1028,0,15,545,2,5,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-12T11:00:00,54.4,54.4,22.5,28.71,0,0,,0,0,10.5,8.9,44,1028,0,15,702,2.5,7,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-12T12:00:00,56.6,56.6,23.1,27.15,0,0,,0,0,8.1,7.8,38.6,1027,0,15,803,2.9,8,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-12T13:00:00,57.6,57.6,22.9,25.92,0,0,,0,0,6,6.5,35,1026,0,15,836,3,8,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-12T14:00:00,58.7,58.7,22.9,24.94,0,0,,0,0,3.8,4,43.5,1025,0,15,801,2.9,8,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-12T15:00:00,58.9,58.9,22,23.85,0,0,,0,0,3.8,4.5,54.2,1024,0,15,700,2.5,7,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-12T16:00:00,58.7,58.7,21.1,23.11,0,0,,0,0,3.4,4.9,71.7,1023,0,15,544,2,5,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-12T17:00:00,58.2,58.2,20.9,23.38,0,0,,0,0,3.4,3.4,134.8,1023,0.1,15,346,1.2,3,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-12T18:00:00,54.9,54.9,24.2,30.13,0,0,,0,0,3.6,3.8,147.3,1024,64,15,131,0.5,1,10,Partially cloudy,partly-cloudy-day,remote
"36.0831, 115.1482",2024-03-12T19:00:00,52.1,52.1,21.6,30.11,0,0,,0,0,5.6,5.8,125,1023,99,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-12T20:00:00,50.6,50.6,20.9,30.81,0,0,,0,0,7.4,6.9,141.5,1023,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-12T21:00:00,49.5,46.5,20.7,31.82,0,0,,0,0,11,7.4,154.5,1023,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-12T22:00:00,48.6,45.4,20.2,32.16,0,0,,0,0,11.6,7.4,165.1,1023,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-12T23:00:00,47.9,44.3,19.8,32.54,0,0,,0,0,15.9,7.8,171.4,1023,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-13T00:00:00,47.4,43.6,20.2,33.72,0,0,,0,0,19.5,8.1,185.5,1023,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-13T01:00:00,47,43.1,20.9,35.24,0,0,,0,0,21,8.1,185.7,1022,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-13T02:00:00,46.8,42.9,21.6,36.58,0,0,,0,0,22.8,8.1,191,1022,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-13T03:00:00,46.3,42.1,22.4,38.48,0,0,,0,0,23.7,8.5,194,1021,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-13T04:00:00,45.9,41.2,22.9,39.91,0,0,,0,0,25.9,9.4,192.1,1020,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-13T05:00:00,45.6,40.6,23.3,41.07,0,0,,0,0,27.1,9.8,190.5,1020,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-13T06:00:00,45,40,24.5,44.19,0,0,,0,0,26.6,9.8,192.1,1020,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-13T07:00:00,45,40.1,26.9,48.69,0,0,,0,0,26.4,9.4,192,1020,100,15,6,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-13T08:00:00,47.9,43.2,29.4,48.43,0,0,,0,0,27.3,10.7,193.4,1020,100,15,88,0.3,1,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-13T09:00:00,52.6,52.6,30.5,42.54,0,0,,0,0,26.2,13.4,204.7,1020,100,15,260,0.9,3,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-13T10:00:00,56.2,56.2,30.5,37.3,0,0,,0,0,22.8,14.1,208.2,1020,100,15,403,1.5,4,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-13T11:00:00,58.4,58.4,30.6,34.76,0,0,,0,0,18.6,14.1,210.7,1020,100,15,470,1.7,5,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-13T12:00:00,60,60,31,33.29,0,0,,0,0,14.1,11.4,216.2,1020,100,15,484,1.7,5,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-13T13:00:00,62.5,62.5,31.4,30.9,0,0,,0,0,11.9,10.5,215.7,1018,100,15,604,2.2,6,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-13T14:00:00,63.1,63.1,31,29.88,0,0,,0,0,9.8,8.7,216,1017,100,15,459,1.7,5,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-13T15:00:00,63.8,63.8,31,29.13,0,0,,0,0,9.2,8.9,213.2,1017,100,15,468,1.7,5,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-13T16:00:00,63.1,63.1,31.5,30.54,0,0,,0,0,9.6,9.4,211.2,1017,100,15,356,1.3,4,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-13T17:00:00,61.8,61.8,33.2,34.07,0,0,,0,0,8.7,6.5,204.9,1017,100,15,188,0.7,2,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-13T18:00:00,58.9,58.9,34.1,39.13,0,0,,0,0,4.5,4.5,203,1017,100,15,63,0.2,1,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-13T19:00:00,56.6,56.6,32.4,39.89,0,0,,0,0,4.7,4.7,190.8,1018,99.5,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-13T20:00:00,55.1,55.1,32.4,42.02,0,0,,0,0,5.1,5.1,174.7,1018,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-13T21:00:00,55.1,55.1,32.8,42.63,0,0,,0,0,7.6,6.3,173.8,1019,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-13T22:00:00,54.4,54.4,33.7,45.37,0,0,,0,0,7.8,6,176.7,1019,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-13T23:00:00,53.7,53.7,35,48.98,0,0,,0,0,12.1,6.7,186.9,1019,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-14T00:00:00,52.8,52.8,36,52.84,0,0,,0,0,12.3,6.7,196,1019,79.1,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"36.0831, 115.1482",2024-03-14T01:00:00,50.4,50.4,36.2,58.02,0,0,,0,0,6.3,6,205.4,1019,76.9,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"36.0831, 115.1482",2024-03-14T02:00:00,49.2,47.3,35.9,59.94,0,0,,0,0,4.9,4.9,198,1019,21.4,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
