name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"36.0831, 115.1482",2024-03-14T03:00:00,48.1,46.5,35.5,61.53,0,0,,0,0,4.3,4.3,191,1018,5,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-14T04:00:00,47.4,45.4,35.3,62.76,0,0,,0,0,4.7,4.7,175,1018,5,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-14T05:00:00,46.7,44.4,35.5,64.95,0,0,,0,0,4.9,4.9,170.5,1019,1,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-14T06:00:00,45.9,43.2,35.5,66.74,0,0,,0,0,5.4,5.4,171.1,1019,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-14T07:00:00,45.8,43,36.4,69.63,0,0,,0,0,5.4,5.4,172.4,1020,0,15,8,0,0,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-14T08:00:00,50.6,50.6,38.4,62.74,0,0,,0,0,8.9,5.1,188.9,1021,0,15,143,0.5,1,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-14T09:00:00,55.8,55.8,42.2,60,0,0,,0,0,8.3,6,204.9,1022,0,15,351,1.3,4,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-14T10:00:00,60,60,43.4,54.28,0,0,,0,0,7.4,6.5,207,1022,0,15,546,2,5,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-14T11:00:00,63.6,63.6,42.9,46.82,0,0,,0,0,7.4,7.2,200.8,1021,0,15,699,2.5,7,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-14T12:00:00,66.5,66.5,39.8,37.63,0,0,,0,0,6.3,6.7,200.5,1021,0,15,797,2.9,8,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-14T13:00:00,68.6,68.6,35.9,29.9,0,0,,0,0,7.2,7.2,196.2,1020,0,15,831,3,8,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-14T14:00:00,70.1,70.1,33.2,25.56,0,0,,0,0,6.7,7.6,198,1019,0,15,796,2.9,8,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-14T15:00:00,70.2,70.2,31.5,23.81,0,0,,0,0,6,7.2,196,1018,0,15,696,2.5,7,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-14T16:00:00,69.9,69.9,30.5,23.07,0,0,,0,0,6,6.7,192.8,1018,0.1,15,540,1.9,5,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-14T17:00:00,68.6,68.6,31,24.62,0,0,,0,0,8.1,8.1,187.9,1017,0,15,343,1.2,3,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-14T18:00:00,64.1,64.1,34.2,32.77,0,0,,0,0,10.5,7.2,179,1017,0,15,132,0.5,1,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-14T19:00:00,60,60,34.1,37.65,0,0,,0,0,15,8.1,171.4,1018,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-14T20:00:00,59.1,59.1,42.5,54.15,0,0,,0,0,17.9,6.7,170,1019.1,0,6.8,0,0,0,10,Clear,clear-night,54808099999
"36.0831, 115.1482",2024-03-14T21:00:00,56.9,56.9,36,45.45,0,0,,0,0,27.5,11.4,178.5,1019,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-14T22:00:00,55.8,55.8,37.7,50.37,0,0,,0,0,28.9,12.1,181.4,1020,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-14T23:00:00,54.6,54.6,39.5,56.58,0,0,,0,0,29.5,12.8,183.8,1020,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-15T00:00:00,53.3,53.3,40.7,62.22,0,0,,0,0,29.5,12.8,184.4,1020,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-15T01:00:00,51.7,51.7,41.3,67.43,0,0,,0,0,28,11.9,187.1,1021,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-15T02:00:00,48.5,45.5,43.4,82.64,0,0,,0,0,17.9,6.7,190,1021.3,0,3.1,0,0,0,10,Clear,clear-night,54808099999
"36.0831, 115.1482",2024-03-15T03:00:00,48.3,44.4,41.8,78.18,0,0,,0,0,23.7,8.7,190.2,1020,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-15T04:00:00,47.2,43.1,42,81.98,0,0,,0,0,23.5,8.7,195.7,1020,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-15T05:00:00,46.3,42,41.8,84.22,0,0,,0,0,23.3,8.7,192,1021,0.2,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-15T06:00:00,45.2,40.8,41.1,85.33,0,0,,0,0,20.4,8.3,186,1021,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-15T07:00:00,45.2,40.9,40.5,83.57,0,0,,0,0,19,8.1,180.6,1021,0.6,15,9,0,0,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-15T08:00:00,47,43.8,43.8,88.44,0,0,,0,0,15.7,6.7,170,1022,0,2.5,150,0.5,2,10,Clear,clear-day,54808099999
"36.0831, 115.1482",2024-03-15T09:00:00,54.8,54.8,38.2,53.51,0,0,,0,0,15.9,10.5,182.1,1022,0,15,364,1.3,4,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-15T10:00:00,59.1,59.1,36.9,43.58,0,0,,0,0,15,11.4,180.8,1022,0,15,562,2,6,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-15T11:00:00,60.9,60.9,41.1,48.04,0,0,,0,0,24.6,13.4,190,1022.1,0,7.5,717,2.6,7,10,Clear,clear-day,54808099999
"36.0831, 115.1482",2024-03-15T12:00:00,65.2,65.2,32.6,29.58,0,0,,0,0,14.1,12.1,177.8,1021,0,15,816,2.9,8,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-15T13:00:00,67.2,67.2,30.6,25.49,0,0,,0,0,14.3,12.5,175.3,1020,2.8,15,849,3.1,8,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-15T14:00:00,64.7,64.7,37.1,36.04,0,0,,0,0,24.6,13.4,200,1019.8,5,8.7,813,2.9,8,10,Clear,clear-day,54808099999
"36.0831, 115.1482",2024-03-15T15:00:00,68.6,68.6,27.8,21.57,0,0,,0,0,14.3,12.3,177.3,1018,78.8,15,713,2.6,7,10,Partially cloudy,partly-cloudy-day,remote
"36.0831, 115.1482",2024-03-15T16:00:00,68.3,68.3,27.6,21.68,0,0,,0,0,14.5,12.5,174.7,1018,100,15,541,1.9,5,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-15T17:00:00,64.1,64.1,35.9,34.95,0,0,,0,0,24.6,11.2,180,1018.6,100,8.7,317,1.1,3,10,Overcast,cloudy,54808099999
"36.0831, 115.1482",2024-03-15T18:00:00,62.9,62.9,30.8,29.85,0,0,,0,0,17.9,9.6,165.8,1018,100,15,101,0.4,1,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-15T19:00:00,58.6,58.6,31,35.05,0,0,,0,0,19.7,8.3,168.5,1019,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-15T20:00:00,54.8,54.8,36.8,50.57,0,0,,0,0,24.6,4.5,140,1019.4,4.6,6.8,0,0,0,10,Clear,clear-night,54808099999
"36.0831, 115.1482",2024-03-15T21:00:00,54.6,54.6,34.2,46.06,0,0,,0,0,24.6,9.4,167.9,1019,21.6,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"36.0831, 115.1482",2024-03-15T22:00:00,54.2,54.2,35.9,49.77,0,0,,0,0,25.3,9.6,170.8,1019,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-15T23:00:00,54.6,54.6,37.1,51.63,0,0,,0,0,24.6,9.4,172.3,1019,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-16T00:00:00,54.9,54.9,38.2,53.16,0,0,,0,0,24.6,9.4,168.5,1019,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-16T01:00:00,54.9,54.9,39.5,55.84,0,0,,0,0,23.5,9.4,169.3,1019,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-16T02:00:00,54.8,54.8,40.4,58.21,0,0,,0,0,20.1,4.5,170,1019.5,100,6.2,0,0,0,10,Overcast,cloudy,54808099999
"36.0831, 115.1482",2024-03-16T03:00:00,54.4,54.4,40.7,59.81,0,0,,0,0,21.9,9.6,173.2,1018,59.8,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"36.0831, 115.1482",2024-03-16T04:00:00,53,53,41.4,64.82,0,0,,0,0,20.8,9.4,178.6,1017,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-16T05:00:00,53.3,53.3,42,65.32,0,0,,0,0,17.9,8.9,160,1017.3,100,6.8,0,0,0,10,Overcast,cloudy,54808099999
"36.0831, 115.1482",2024-03-16T06:00:00,53.3,53.3,43.1,68.09,0,0,,0,0,19,8.3,182.3,1017,71.2,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"36.0831, 115.1482",2024-03-16T07:00:00,52.4,52.4,44,72.84,0,0,,0,0,19.2,8.7,180.4,1018,37.1,15,7,0,0,10,Partially cloudy,partly-cloudy-day,remote
"36.0831, 115.1482",2024-03-16T08:00:00,53,53,44.3,72.39,0,0,,0,0,13.4,6.7,160,1018.2,25.3,3.1,135,0.5,1,10,Partially cloudy,partly-cloudy-day,54808099999
"36.0831, 115.1482",2024-03-16T09:00:00,59.1,59.1,45.6,60.85,0,0,,0,0,14.8,10.3,208.2,1018,8.1,15,346,1.2,3,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-16T10:00:00,63.1,63.1,45.4,52.53,0,0,,0,0,11.4,9.6,213.7,1018,5,15,537,1.9,5,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-16T11:00:00,62.9,62.9,47.4,56.96,0,0,,0,0,17.9,11.2,210,1018.1,95.1,3.1,689,2.5,7,10,Overcast,cloudy,54808099999
"36.0831, 115.1482",2024-03-16T12:00:00,69.2,69.2,44.3,40.77,0,0,,0,0,7.6,7.2,247.7,1017,17.5,15,741,2.7,7,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-16T13:00:00,71.3,71.3,43.2,36.35,0,0,,0,0,9.6,6.7,294.2,1017,90.1,15,809,2.9,8,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-16T14:00:00,70.4,70.4,46.5,42.39,0,0,,0,0,17.9,4.5,310,1016.3,100,5,759,2.7,8,10,Overcast,cloudy,54808099999
"36.0831, 115.1482",2024-03-16T15:00:00,72.6,72.6,42.3,33.65,0,0,,0,0,11.9,10.3,339.6,1016,67.8,15,564,2,6,10,Partially cloudy,partly-cloudy-day,remote
"36.0831, 115.1482",2024-03-16T16:00:00,72.6,72.6,41.3,32.28,0,0,,0,0,13,9.2,346.2,1016,22.3,15,500,1.8,5,10,Partially cloudy,partly-cloudy-day,remote
"36.0831, 115.1482",2024-03-16T17:00:00,68.3,68.3,43.1,40.08,0,0,,0,0,17.9,8.9,40,1016.3,5,5.6,332,1.2,3,10,Clear,clear-day,54808099999
"36.0831, 115.1482",2024-03-16T18:00:00,67.6,67.6,37.1,32.62,0,0,,0,0,23.9,13.6,15.9,1017,11.6,15,130,0.5,1,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-16T19:00:00,64.1,64.1,33.2,31.38,0,0,,0,0,24.4,10.5,27.1,1018,99.9,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-16T20:00:00,61.4,61.4,44.3,53.38,0,0,,0,0,17.9,2.2,20,1018.5,86.9,4.3,0,0,0,10,Partially cloudy,partly-cloudy-night,54808099999
"36.0831, 115.1482",2024-03-16T21:00:00,62,62,35.3,36.9,0,0,,0,0,20.4,7.2,22.9,1020,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-16T22:00:00,61.6,61.6,36.2,38.73,0,0,,0,0,23,7.6,25.3,1021,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-16T23:00:00,61.6,61.6,36.2,38.73,0,0,,0,0,23.5,8.9,19.4,1021,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-17T00:00:00,61.2,61.2,33.9,35.74,0,0,,0,0,31.1,15.7,24.7,1023,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-17T01:00:00,60.5,60.5,14.3,16.15,0,0,,0,0,31.5,16.6,43.6,1023,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-17T02:00:00,59.1,59.1,38.9,47.1,0,0,,0,0,20.1,13.4,30,1024,100,4.3,0,0,0,10,Overcast,cloudy,54808099999
"36.0831, 115.1482",2024-03-17T03:00:00,57.1,57.1,14.8,18.68,0,0,,0,0,30.6,17.4,45.8,1024,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-17T04:00:00,55.3,55.3,11.2,17.02,0,0,,0,0,31.5,18.1,43.7,1025,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-17T05:00:00,53.9,53.9,13.7,20.04,0,0,,0,0,26.8,17.9,60,1025.5,100,6.8,0,0,0,10,Overcast,cloudy,54808099999
"36.0831, 115.1482",2024-03-17T06:00:00,52.1,52.1,9.4,17.68,0,0,,0,0,31.3,17.4,37.8,1027,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-17T07:00:00,49.7,44.2,12.1,21.74,0,0,,0,0,30.6,15.2,36.2,1027,100,15,10,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-17T08:00:00,50.1,50.1,14.6,23.96,0,0,,0,0,31.3,11.2,30,1028.5,100,9.9,95,0.3,1,10,Overcast,cloudy,54808099999
"36.0831, 115.1482",2024-03-17T09:00:00,51.9,51.9,12.8,20.72,0,0,,0,0,21.9,15.7,31.7,1029,100,15,212,0.8,2,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-17T10:00:00,53,53,12.5,19.6,0,0,,0,0,19.2,14.5,33.8,1030,100,15,306,1.1,3,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-17T11:00:00,53,53,15.2,22.06,0,0,,0,0,31.3,11.2,30,1029.6,100,18.6,598,2.2,6,10,Overcast,cloudy,54808099999
"36.0831, 115.1482",2024-03-17T12:00:00,57.3,57.3,11.7,16.22,0,0,,0,0,16.8,13.9,29.1,1028,100,15,631,2.3,6,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-17T13:00:00,59.1,59.1,11.6,15.09,0,0,,0,0,15.2,12.8,30.8,1027,100,15,758,2.7,8,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-17T14:00:00,57.5,57.5,19.1,22.23,0,0,,0,0,31.3,8.9,20,1026.8,97.6,18.6,738,2.7,7,10,Overcast,cloudy,54808099999
"36.0831, 115.1482",2024-03-17T15:00:00,60.5,60.5,10.8,13.88,0,0,,0,0,12.1,11.2,40.2,1025,89.8,15,619,2.2,6,10,Partially cloudy,partly-cloudy-day,remote
"36.0831, 115.1482",2024-03-17T16:00:00,60.3,60.3,11,14.09,0,0,,0,0,9.4,8.9,54.9,1025,100,15,502,1.8,5,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-17T17:00:00,57.5,57.5,19.1,22.23,0,0,,0,0,31.3,4.5,30,1025,100,18.6,283,1,3,10,Overcast,cloudy,54808099999
"36.0831, 115.1482",2024-03-17T18:00:00,56,56,18,22.35,0,0,,0,0,7.2,5.6,73.9,1025,100,15,113,0.4,1,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-17T19:00:00,53.3,53.3,14.3,20.93,0,0,,0,0,6.5,5.8,83.4,1026,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-17T20:00:00,52.1,52.1,24.5,33.98,0,0,,0,0,24.6,2.2,110,1026.1,100,17.4,0,0,0,10,Overcast,cloudy,54808099999
"36.0831, 115.1482",2024-03-17T21:00:00,52.1,52.1,11.6,19.47,0,0,,0,0,4.5,4.5,117.8,1026,77.5,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"36.0831, 115.1482",2024-03-17T22:00:00,50.6,50.6,11,20.04,0,0,,0,0,5.1,5.1,138,1026,76.6,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"36.0831, 115.1482",2024-03-17T23:00:00,49.2,47,11,21.15,0,0,,0,0,5.4,5.4,163.4,1026,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-18T00:00:00,48.3,45.7,11.6,22.4,0,0,,0,0,5.8,5.8,167.3,1025,99.9,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-18T01:00:00,47.7,44.1,13.5,24.94,0,0,,0,0,13.9,7.8,177,1024,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-18T02:00:00,46.5,44.5,26.3,45.09,0,0,,0,0,15.7,4.5,170,1024.4,100,10.6,0,0,0,10,Overcast,cloudy,54808099999
"36.0831, 115.1482",2024-03-18T03:00:00,47.6,42.9,22.5,36.98,0,0,,0,0,25.7,10.3,200.9,1024,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-18T04:00:00,48.3,43.2,23.8,37.95,0,0,,0,0,27.7,12.1,202.7,1023,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-18T05:00:00,48.3,44.3,29.9,48.84,0,0,,0,0,11.2,8.9,170,1022.5,100,9.9,0,0,0,10,Overcast,cloudy,54808099999
"36.0831, 115.1482",2024-03-18T06:00:00,47.6,42.2,26,42.65,0,0,,0,0,28.2,12.5,197.7,1023,100,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-18T07:00:00,47.9,43,26.7,43.35,0,0,,0,0,26.4,11.4,197.7,1022,100,15,8,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-18T08:00:00,52.1,52.1,31.7,45.66,0,0,,0,0,22.4,15.7,200,1023,100,8.7,69,0.2,1,10,Overcast,cloudy,54808099999
"36.0831, 115.1482",2024-03-18T09:00:00,52.2,52.2,30.3,42.79,0,0,,0,0,26.2,13,205.4,1023,100,15,141,0.5,1,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-18T10:00:00,56.7,56.7,27.4,32.28,0,0,,0,0,21.5,15.4,222.8,1023,100,15,356,1.3,4,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-18T11:00:00,56.4,56.4,34.1,42.84,0,0,,0,0,24.6,13.4,220,1022.6,100,8.7,415,1.5,4,10,Overcast,cloudy,54808099999
"36.0831, 115.1482",2024-03-18T12:00:00,61.4,61.4,32.6,33.77,0,0,,0,0,18.8,15.7,233.4,1022,100,15,443,1.6,4,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-18T13:00:00,62.9,62.9,34.1,34,0,0,,0,0,17.4,15.4,239.3,1021,100,15,554,2,6,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-18T14:00:00,62.3,62.3,35,35.92,0,0,,0,0,29.1,20.1,220,1019.9,100,9.3,473,1.7,5,10,Overcast,cloudy,54808099999
"36.0831, 115.1482",2024-03-18T15:00:00,64.3,64.3,35.5,34.24,0,0,,0,0,16.8,15.4,223.3,1019,100,15,596,2.1,6,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-18T16:00:00,64.3,64.3,35.3,33.99,0,0,,0,0,18.3,15.9,218.8,1018,82,15,476,1.7,5,10,Partially cloudy,partly-cloudy-day,remote
"36.0831, 115.1482",2024-03-18T17:00:00,60,60,35.7,40.15,0,0,,0,0,31.3,17.9,210,1018.2,64.3,8.7,337,1.2,3,10,Partially cloudy,partly-cloudy-day,54808099999
"36.0831, 115.1482",2024-03-18T18:00:00,60.7,60.7,36,39.7,0,0,,0,0,25.3,15,211.8,1018,1.7,15,138,0.5,1,10,Clear,clear-day,remote
"36.0831, 115.1482",2024-03-18T19:00:00,58,58,34.8,41.59,0,0,,0,0,28.2,13.6,219.6,1019,5,15,0,0,0,3,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-18T20:00:00,52.4,52.4,36.2,53.92,0,0,,0,0,31.3,6.7,170,1019.6,4.7,11.8,0,0,0,3,Clear,clear-night,54808099999
"36.0831, 115.1482",2024-03-18T21:00:00,53,53,38.6,57.96,0,0,,0,0,26.2,12.5,213.2,1020,64.7,15,0,0,0,5,Partially cloudy,partly-cloudy-night,remote
"36.0831, 115.1482",2024-03-18T22:00:00,50.8,50.8,37.5,60.16,0,0,,0,0,13,7.2,270.1,1021,98,15,0,0,0,10,Overcast,cloudy,remote
"36.0831, 115.1482",2024-03-18T23:00:00,54.8,54.8,19.8,25.27,0,0,,0,0,30.6,12.1,349.4,1022,4.2,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-19T00:00:00,55.1,55.1,5.1,13,0,0,,0,0,34,15.7,341.5,1023,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-19T01:00:00,53.9,53.9,5.6,13.95,0,0,,0,0,32.9,17,344.1,1024,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-19T02:00:00,51.2,51.2,18.6,27.33,0,0,,0,0,31.3,6.7,10,1024,0,8.7,0,0,0,10,Clear,clear-night,54808099999
"36.0831, 115.1482",2024-03-19T03:00:00,45,40.9,9.6,23.17,0,0,,0,0,15.7,7.6,3.9,1024,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-19T04:00:00,43.2,38.9,10.3,25.63,0,0,,0,0,18.6,7.4,6.8,1025,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-19T05:00:00,46.7,44.7,12.8,25.17,0,0,,0,0,26.8,4.5,10,1025,0,11.8,0,0,0,10,Clear,clear-night,54808099999
"36.0831, 115.1482",2024-03-19T06:00:00,40.9,36.4,7.4,24.65,0,0,,0,0,8.9,6.7,14.3,1026,0,15,0,0,0,10,Clear,clear-night,remote
"36.0831, 115.1482",2024-03-19T07:00:00,41.1,37,7.8,24.88,0,0,,0,0,8.7,6,26.4,1027,0,15,15,0.1,0,10,Clear,clear-day,remote
